source_run,condition_id,condition_state,run_type,scenario_key,persona_key,message_count,agent_a_turn_count,agent_b_turn_count,memory_snapshot_count,candidate_count,unique_route_count,state_task_variable_agreement,active_constraint_agreement,current_route_agreement,agent_a_constraint_count,agent_b_constraint_count,agent_a_clarification_count,agent_b_clarification_count,final_agent_a_focus,final_agent_b_focus,focus_disagreement_count
20260714_040246_b-n0001,C-CEE-DST-HESIT-PIP-FWH-Q05-DEFAU-SML-I0-4f91a625fb-A,completed,audio_variant,crowded_event_exit,delay_sensitive_traveler,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,6
20260714_040437_b-n0001,C-CEE-RAN-SC-PIP-VOS-Q05-DEFAU-SML-I0-730d3714dd-T,completed,text_only,crowded_event_exit,risk_averse_novice,17,9,8,17,5,5,0.6666666666666666,1.0,0.0,3,3,0,0,reliability,confirmation,10
20260714_041042_b-n0001,C-CEE-RAN-SC-PIP-VOS-Q05-DEFAU-SML-I0-730d3714dd-A,completed,audio_variant,crowded_event_exit,risk_averse_novice,5,3,2,5,0,0,0.3333333333333333,1.0,1.0,0,0,1,0,reliability,route,2
20260714_041139_b-n0001,C-MPCC-FC-MC-PIP-FWH-Q05-DEFAU-SML-I0-f5ad19647b-T,completed,text_only,morning_peak_cross_city,focused_commuter,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,transfers,confirmation,7
20260714_041240_b-n0001,C-MPCC-FC-MC-PIP-FWH-Q05-DEFAU-SML-I0-f5ad19647b-A,completed,audio_variant,morning_peak_cross_city,focused_commuter,11,6,5,11,4,4,1.0,1.0,1.0,3,3,1,0,transfers,confirmation,8
20260714_041704_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-Q05-DEFAU-SML-I0-f9d7a3836b-T,completed,text_only,morning_peak_cross_city,focused_commuter,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,transfers,confirmation,7
20260714_042113_b-n0001,C-MPCC-FC-HESIT-PIP-VOS-Q05-DEFAU-SML-I0-f9d7a3836b-A,completed,audio_variant,morning_peak_cross_city,focused_commuter,17,9,8,17,4,3,1.0,0.0,0.0,3,2,2,0,route,clarification,14
20260714_042230_b-n0001,C-MPCC-FC-SC-PIP-VOS-Q05-DEFAU-SML-I0-7eaae0ed29-T,completed,text_only,morning_peak_cross_city,focused_commuter,11,6,5,11,4,3,1.0,1.0,0.0,3,3,0,0,transfers,confirmation,9
20260714_042818_b-n0001,C-MPCC-FC-SC-PIP-VOS-Q05-DEFAU-SML-I0-7eaae0ed29-A,completed,audio_variant,morning_peak_cross_city,focused_commuter,5,3,2,5,0,0,0.0,1.0,1.0,0,0,1,0,route,route,0
20260714_042958_b-n0001,C-MPCC-CAR-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-5e36f54f4e-T,completed,text_only,morning_peak_cross_city,crowd_averse_rider,11,6,5,11,4,4,1.0,1.0,1.0,3,3,0,0,route,confirmation,6
20260714_045041_b-n0001,C-MPCC-CAR-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-5e36f54f4e-A,completed,audio_variant,morning_peak_cross_city,crowd_averse_rider,13,7,6,13,4,3,1.0,1.0,0.0,3,3,2,0,route,confirmation,8
20260714_045703_b-n0001,C-MPCC-CAR-HESIT-PIP-VOS-Q05-DEFAU-SML-I0-919e054bc2-T,completed,text_only,morning_peak_cross_city,crowd_averse_rider,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,4
20260714_045813_b-n0001,C-MPCC-CAR-HESIT-PIP-VOS-Q05-DEFAU-SML-I0-919e054bc2-A,completed,audio_variant,morning_peak_cross_city,crowd_averse_rider,19,10,9,19,6,5,1.0,1.0,0.0,2,2,3,0,route,clarification,14
20260714_050305_b-n0001,C-MPCC-CAR-SC-PIP-VOS-Q05-DEFAU-SML-I0-dec32e7eb6-T,completed,text_only,morning_peak_cross_city,crowd_averse_rider,19,10,9,19,6,5,1.0,0.0,0.0,3,2,1,0,route,clarification,11
20260714_050830_b-n0001,C-MPCC-CAR-SC-PIP-VOS-Q05-DEFAU-SML-I0-dec32e7eb6-A,completed,audio_variant,morning_peak_cross_city,crowd_averse_rider,7,4,3,7,0,0,0.0,1.0,1.0,0,0,2,0,route,route,2
20260714_051227_b-n0001,C-MPCC-DST-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-75ea69eb06-T,completed,text_only,morning_peak_cross_city,delay_sensitive_traveler,11,6,5,11,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,8
20260714_051300_b-n0001,C-MPCC-DST-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-75ea69eb06-A,completed,audio_variant,morning_peak_cross_city,delay_sensitive_traveler,13,7,6,13,4,3,1.0,1.0,1.0,3,3,2,0,route,confirmation,10
20260714_051921_b-n0001,C-MPCC-DST-MC-PIP-VOS-Q05-DEFAU-SML-I0-68ef5c2ce4-T,completed,text_only,morning_peak_cross_city,delay_sensitive_traveler,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,6
20260714_052148_b-n0001,C-MPCC-DST-MC-PIP-VOS-Q05-DEFAU-SML-I0-68ef5c2ce4-A,completed,audio_variant,morning_peak_cross_city,delay_sensitive_traveler,17,9,8,17,5,3,1.0,1.0,0.0,3,3,2,0,route,confirmation,13
20260714_052509_b-n0001,C-MPCC-DST-SC-PIP-VOS-Q05-DEFAU-SML-I0-a0d9a676bb-T,completed,text_only,morning_peak_cross_city,delay_sensitive_traveler,11,6,5,11,4,3,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,8
20260714_053119_b-n0001,C-MPCC-DST-SC-PIP-VOS-Q05-DEFAU-SML-I0-a0d9a676bb-A,completed,audio_variant,morning_peak_cross_city,delay_sensitive_traveler,5,3,2,5,0,0,0.0,1.0,1.0,0,0,1,0,route,route,0
20260714_053159_b-n0001,C-MPCC-RAN-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-ff1fc03e6d-T,completed,text_only,morning_peak_cross_city,risk_averse_novice,11,6,5,11,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,7
20260714_053608_b-n0001,C-MPCC-RAN-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-ff1fc03e6d-A,completed,audio_variant,morning_peak_cross_city,risk_averse_novice,15,8,7,15,4,3,1.0,1.0,0.0,3,3,2,0,route,confirmation,11
20260714_054232_b-n0001,C-MPCC-RAN-MC-PIP-VOS-Q05-DEFAU-SML-I0-24b3c31e2b-T,completed,text_only,morning_peak_cross_city,risk_averse_novice,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,5
20260714_054643_b-n0001,C-MPCC-RAN-MC-PIP-VOS-Q05-DEFAU-SML-I0-24b3c31e2b-A,completed,audio_variant,morning_peak_cross_city,risk_averse_novice,20,10,10,20,6,5,1.0,0.0,0.0,3,2,3,0,route,route,13
20260714_054911_b-n0001,C-MPCC-RAN-HESIT-PIP-VOS-Q05-DEFAU-SML-I0-176be6ccfc-T,completed,text_only,morning_peak_cross_city,risk_averse_novice,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,reliability,confirmation,5
20260714_055453_b-n0001,C-MPCC-RAN-HESIT-PIP-VOS-Q05-DEFAU-SML-I0-176be6ccfc-A,completed,audio_variant,morning_peak_cross_city,risk_averse_novice,20,10,10,20,6,5,1.0,1.0,0.0,2,2,3,0,route,clarification,13
20260714_071712_b-n0001,C-MT-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-40e4758b2f-T,completed,text_only,midday_transfer,focused_commuter,13,7,6,13,3,2,1.0,1.0,1.0,3,3,1,0,route,clarification,11
20260714_071724_b-n0001,C-MT-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-40e4758b2f-A,completed,audio_variant,midday_transfer,focused_commuter,20,10,10,20,3,2,1.0,1.0,1.0,3,3,3,0,route,route,14
20260714_072352_b-n0001,C-AC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-833de6d39e-T,not_started,text_only,airport_connection,focused_commuter,,,,,,,,,,,,,,,,
20260714_072427_b-n0001,C-AC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-833de6d39e-A,not_started,audio_variant,airport_connection,focused_commuter,,,,,,,,,,,,,,,,
20260714_072500_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-43e56a77e0-T,completed,text_only,morning_peak_cross_city,focused_commuter,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,transfers,confirmation,7
20260714_073016_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-43e56a77e0-A,completed,audio_variant,morning_peak_cross_city,focused_commuter,20,10,10,20,4,3,1.0,1.0,0.0,3,3,3,0,route,alternative,17
20260714_074536_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-f23f563228-T,completed,text_only,morning_peak_cross_city,focused_commuter,9,5,4,9,4,4,1.0,1.0,1.0,3,3,0,0,transfers,confirmation,7
20260714_074941_b-n0001,C-MPCC-FC-CLEAN-PIP-VOS-Q05-DEFAU-SML-I0-f23f563228-A,completed,audio_variant,morning_peak_cross_city,focused_commuter,20,10,10,20,4,3,1.0,1.0,0.0,3,3,4,0,route,clarification,17
20260710_195541_b-n0001,C-MPCC-CAR-SC-PIP-VOS-Q05-DEFAU-SML-I0-2bde76c309-T,completed,text_only,morning_peak_cross_city,crowd_averse_rider,19,10,9,19,7,5,1.0,0.0,1.0,3,2,1,0,transfers,clarification,12
20260710_195541_b-n0001_02,C-MT-RAN-SC-PIP-VOS-Q05-DEFAU-SML-I0-c60b89701d-T,completed,text_only,midday_transfer,risk_averse_novice,11,6,5,11,5,3,1.0,0.0,1.0,3,2,1,0,transfers,clarification,7
